attn_heads,attn_layers,lin_dims,output_dim,latent_dim,kaiming_constant,dprob,tr_batch_size,val_batch_size,test_batch_size,optimizer,optimizer__global__weight_decay,optimizer__global__lr,prot,weave,gconv,ecfp8,gnn,score
2,3,"[485, 1086]",1,256,5,0.47361754940321454,128,128,128,adadelta,0.00016346734933172613,0.4011465571366191,"{'model_types': ['psc', 'rnn'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 3, 'embedding_dim': 25, 'psc_dim': 8421, 'rnn_hidden_state_dim': 12}",{'update_pairs': False},{'dim': 489},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 1, 'dim': 233}",-0.36041431387532097
16,2,[246],1,256,5,0.4251979881543896,128,128,128,adamax,0.028300386771202637,0.005100811831211928,"{'model_types': ['psc', 'rnn'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 3, 'embedding_dim': 24, 'psc_dim': 8421, 'rnn_hidden_state_dim': 24}",{'update_pairs': False},{'dim': 226},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 1, 'dim': 484}",-0.36142447558186763
2,3,"[1041, 734]",1,512,5,0.2951666667059234,128,128,128,adamax,0.009213854127024598,0.000617910767845049,"{'model_types': ['psc', 'rnn'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 2, 'embedding_dim': 15, 'psc_dim': 8421, 'rnn_hidden_state_dim': 22}",{'update_pairs': False},{'dim': 469},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 3, 'dim': 192}",-0.36175012827484937
8,2,[1302],1,256,5,0.18884981901414996,128,128,128,adadelta,0.00024248732453026716,0.4106583576251872,"{'model_types': ['psc', 'rnn'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 1, 'embedding_dim': 29, 'psc_dim': 8421, 'rnn_hidden_state_dim': 9}",{'update_pairs': False},{'dim': 475},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 4, 'dim': 198}",-0.36207102226399623
2,3,"[1041, 734]",1,512,5,0.2951666667059234,128,128,128,adamax,0.009213854127024598,0.000617910767845049,"{'model_types': ['psc', 'rnn'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 2, 'embedding_dim': 15, 'psc_dim': 8421, 'rnn_hidden_state_dim': 22}",{'update_pairs': False},{'dim': 469},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 3, 'dim': 192}",-0.3621230442374064
8,2,[1302],1,256,5,0.18884981901414996,128,128,128,adadelta,0.00024248732453026716,0.4106583576251872,"{'model_types': ['psc', 'rnn'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 1, 'embedding_dim': 29, 'psc_dim': 8421, 'rnn_hidden_state_dim': 9}",{'update_pairs': False},{'dim': 475},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 4, 'dim': 198}",-0.3632002407112074
2,3,"[1041, 734]",1,512,5,0.2951666667059234,128,128,128,adamax,0.009213854127024598,0.000617910767845049,"{'model_types': ['psc', 'rnn'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 2, 'embedding_dim': 15, 'psc_dim': 8421, 'rnn_hidden_state_dim': 22}",{'update_pairs': False},{'dim': 469},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 3, 'dim': 192}",-0.3684460045924493
4,2,"[1962, 582]",1,512,5,0.47997525541305597,128,128,128,adagrad,0.115329502276729,0.00015183885296158827,"{'model_types': ['psc', 'rnn'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 1, 'embedding_dim': 41, 'psc_dim': 8421, 'rnn_hidden_state_dim': 6}",{'update_pairs': False},{'dim': 460},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 3, 'dim': 265}",-0.36997818989661635
16,2,"[1109, 71]",1,256,5,0.2534956452773003,128,128,128,adam,0.00040954161911170426,0.002082356327643187,"{'model_types': ['psc', 'rnn'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 3, 'embedding_dim': 24, 'psc_dim': 8421, 'rnn_hidden_state_dim': 14}",{'update_pairs': False},{'dim': 327},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 3, 'dim': 266}",-0.3715360892516888
16,2,[246],1,256,5,0.4251979881543896,128,128,128,adamax,0.028300386771202637,0.005100811831211928,"{'model_types': ['psc', 'rnn'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 3, 'embedding_dim': 24, 'psc_dim': 8421, 'rnn_hidden_state_dim': 24}",{'update_pairs': False},{'dim': 226},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 1, 'dim': 484}",-0.3740255659003062
2,3,"[485, 1086]",1,256,5,0.47361754940321454,128,128,128,adadelta,0.00016346734933172613,0.4011465571366191,"{'model_types': ['psc', 'rnn'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 3, 'embedding_dim': 25, 'psc_dim': 8421, 'rnn_hidden_state_dim': 12}",{'update_pairs': False},{'dim': 489},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 1, 'dim': 233}",-0.37556640338666
2,3,"[1756, 334, 1395]",1,256,5,0.1619884824536622,128,128,128,adadelta,0.0007206883168910365,0.8049648553619331,"{'model_types': ['psc', 'rnn'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 4, 'embedding_dim': 32, 'psc_dim': 8421, 'rnn_hidden_state_dim': 39}",{'update_pairs': False},{'dim': 185},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 3, 'dim': 397}",-0.3765414233532674
4,2,"[1962, 582]",1,512,5,0.47997525541305597,128,128,128,adagrad,0.115329502276729,0.00015183885296158827,"{'model_types': ['psc', 'rnn'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 1, 'embedding_dim': 41, 'psc_dim': 8421, 'rnn_hidden_state_dim': 6}",{'update_pairs': False},{'dim': 460},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 3, 'dim': 265}",-0.379026644345682
2,3,"[485, 1086]",1,256,5,0.47361754940321454,128,128,128,adadelta,0.00016346734933172613,0.4011465571366191,"{'model_types': ['psc', 'rnn'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 3, 'embedding_dim': 25, 'psc_dim': 8421, 'rnn_hidden_state_dim': 12}",{'update_pairs': False},{'dim': 489},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 1, 'dim': 233}",-0.3803685292904268
8,2,[1302],1,256,5,0.18884981901414996,128,128,128,adadelta,0.00024248732453026716,0.4106583576251872,"{'model_types': ['psc', 'rnn'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 1, 'embedding_dim': 29, 'psc_dim': 8421, 'rnn_hidden_state_dim': 9}",{'update_pairs': False},{'dim': 475},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 4, 'dim': 198}",-0.3823639824490094
2,3,"[485, 1086]",1,256,5,0.47361754940321454,128,128,128,adadelta,0.00016346734933172613,0.4011465571366191,"{'model_types': ['psc', 'rnn'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 3, 'embedding_dim': 25, 'psc_dim': 8421, 'rnn_hidden_state_dim': 12}",{'update_pairs': False},{'dim': 489},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 1, 'dim': 233}",-0.38654025307463424
2,1,[987],1,512,5,0.3596496299207619,256,128,128,adagrad,0.004116490838982238,0.021441375554078275,"{'model_types': ['psc', 'rnn'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 4, 'embedding_dim': 23, 'psc_dim': 8421, 'rnn_hidden_state_dim': 25}",{'update_pairs': False},{'dim': 386},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 2, 'dim': 488}",-0.39595157083691856
4,2,[1236],1,256,5,0.2070867202062167,256,128,128,adadelta,0.0005167140271759563,0.011714675531311176,"{'model_types': ['psc', 'rnn'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 4, 'embedding_dim': 12, 'psc_dim': 8421, 'rnn_hidden_state_dim': 9}",{'update_pairs': False},{'dim': 365},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 3, 'dim': 149}",-0.3971224917884314
2,3,"[1756, 334, 1395]",1,256,5,0.1619884824536622,128,128,128,adadelta,0.0007206883168910365,0.8049648553619331,"{'model_types': ['psc', 'rnn'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 4, 'embedding_dim': 32, 'psc_dim': 8421, 'rnn_hidden_state_dim': 39}",{'update_pairs': False},{'dim': 185},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 3, 'dim': 397}",-0.40330815171163403
2,3,"[968, 139]",1,256,5,0.110536718604638,128,128,128,adam,0.00013483866543835763,0.00043399475240977825,"{'model_types': ['psc', 'rnn'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 4, 'embedding_dim': 17, 'psc_dim': 8421, 'rnn_hidden_state_dim': 41}",{'update_pairs': False},{'dim': 314},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 3, 'dim': 405}",-0.41003239293665955
8,3,[1228],1,256,5,0.11248389314157967,128,128,128,adamax,0.0005731147865194533,0.005775724476259246,"{'model_types': ['psc', 'rnn'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 3, 'embedding_dim': 31, 'psc_dim': 8421, 'rnn_hidden_state_dim': 41}",{'update_pairs': False},{'dim': 480},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 3, 'dim': 384}",-0.41293175032609786
2,2,"[399, 756, 888]",1,256,5,0.46163485819470385,256,128,128,adagrad,0.00938426357068771,0.0048043943445570765,"{'model_types': ['psc', 'rnn'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 2, 'embedding_dim': 8, 'psc_dim': 8421, 'rnn_hidden_state_dim': 27}",{'update_pairs': False},{'dim': 497},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 1, 'dim': 377}",-0.4154396965716936
16,2,[1471],1,256,5,0.3546876380803923,128,128,128,sgd,0.34571468353233836,0.0011761631543008176,"{'model_types': ['psc', 'rnn'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 2, 'embedding_dim': 11, 'psc_dim': 8421, 'rnn_hidden_state_dim': 32}",{'update_pairs': False},{'dim': 279},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 2, 'dim': 327}",-0.417744177412942
2,2,"[1992, 241]",1,256,5,0.3162853068004974,128,128,128,adamax,0.0004087995446724508,0.0026641572671298485,"{'model_types': ['psc', 'rnn'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 1, 'embedding_dim': 36, 'psc_dim': 8421, 'rnn_hidden_state_dim': 36}",{'update_pairs': False},{'dim': 501},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 2, 'dim': 193}",-0.42404173083291685
1,2,"[449, 987]",1,256,5,0.12537815671934147,128,128,128,adagrad,0.0011813139158109887,0.030580211289033966,"{'model_types': ['psc', 'rnn'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 3, 'embedding_dim': 19, 'psc_dim': 8421, 'rnn_hidden_state_dim': 25}",{'update_pairs': False},{'dim': 493},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 4, 'dim': 417}",-0.4254713635813912
4,2,[1236],1,256,5,0.2070867202062167,256,128,128,adadelta,0.0005167140271759563,0.011714675531311176,"{'model_types': ['psc', 'rnn'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 4, 'embedding_dim': 12, 'psc_dim': 8421, 'rnn_hidden_state_dim': 9}",{'update_pairs': False},{'dim': 365},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 3, 'dim': 149}",-0.436180635628477
2,3,"[1041, 734]",1,512,5,0.2951666667059234,128,128,128,adamax,0.009213854127024598,0.000617910767845049,"{'model_types': ['psc', 'rnn'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 2, 'embedding_dim': 15, 'psc_dim': 8421, 'rnn_hidden_state_dim': 22}",{'update_pairs': False},{'dim': 469},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 3, 'dim': 192}",-0.4376159863745037
8,1,"[1902, 2014, 1731]",1,512,5,0.3128294924030026,128,128,128,adam,0.005455951919769396,0.006889127998816375,"{'model_types': ['psc', 'rnn'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 1, 'embedding_dim': 41, 'psc_dim': 8421, 'rnn_hidden_state_dim': 5}",{'update_pairs': False},{'dim': 210},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 4, 'dim': 217}",-0.4532161499187396
2,2,"[1992, 241]",1,256,5,0.3162853068004974,128,128,128,adamax,0.0004087995446724508,0.0026641572671298485,"{'model_types': ['psc', 'rnn'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 1, 'embedding_dim': 36, 'psc_dim': 8421, 'rnn_hidden_state_dim': 36}",{'update_pairs': False},{'dim': 501},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 2, 'dim': 193}",-0.45398420405605355
2,2,"[399, 756, 888]",1,256,5,0.46163485819470385,256,128,128,adagrad,0.00938426357068771,0.0048043943445570765,"{'model_types': ['psc', 'rnn'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 2, 'embedding_dim': 8, 'psc_dim': 8421, 'rnn_hidden_state_dim': 27}",{'update_pairs': False},{'dim': 497},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 1, 'dim': 377}",-0.46348236895139394
4,2,"[1962, 582]",1,512,5,0.47997525541305597,128,128,128,adagrad,0.115329502276729,0.00015183885296158827,"{'model_types': ['psc', 'rnn'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 1, 'embedding_dim': 41, 'psc_dim': 8421, 'rnn_hidden_state_dim': 6}",{'update_pairs': False},{'dim': 460},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 3, 'dim': 265}",-0.46458851300086423
16,2,[1220],1,512,5,0.2108167000591302,128,128,128,adadelta,0.11291113777098745,0.004720087203389534,"{'model_types': ['psc', 'rnn'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 1, 'embedding_dim': 21, 'psc_dim': 8421, 'rnn_hidden_state_dim': 41}",{'update_pairs': False},{'dim': 199},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 2, 'dim': 488}",-0.4681750767068126
1,1,[1618],1,256,5,0.2859739623178832,128,128,128,adam,0.2866460291985864,0.1370995544089041,"{'model_types': ['psc', 'rnn'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 4, 'embedding_dim': 48, 'psc_dim': 8421, 'rnn_hidden_state_dim': 43}",{'update_pairs': False},{'dim': 321},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 1, 'dim': 106}",-0.47657014647145113
8,2,"[806, 264]",1,512,5,0.41147118836670604,128,128,128,adagrad,0.3411683420046515,0.0010696498647980457,"{'model_types': ['psc', 'rnn'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 4, 'embedding_dim': 28, 'psc_dim': 8421, 'rnn_hidden_state_dim': 23}",{'update_pairs': False},{'dim': 411},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 2, 'dim': 312}",-0.478979589709215
2,2,"[1493, 1674]",1,512,5,0.20835213308413336,256,128,128,adam,0.0003162086927214945,0.18663082551048563,"{'model_types': ['psc', 'rnn'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 2, 'embedding_dim': 16, 'psc_dim': 8421, 'rnn_hidden_state_dim': 8}",{'update_pairs': False},{'dim': 479},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 4, 'dim': 445}",-0.4796506479389662
8,2,[1302],1,256,5,0.18884981901414996,128,128,128,adadelta,0.00024248732453026716,0.4106583576251872,"{'model_types': ['psc', 'rnn'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 1, 'embedding_dim': 29, 'psc_dim': 8421, 'rnn_hidden_state_dim': 9}",{'update_pairs': False},{'dim': 475},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 4, 'dim': 198}",-0.4836826684246868
16,3,"[135, 1362]",1,256,5,0.24432590177089114,128,128,128,sgd,0.00040602112814301975,0.0004430717892527261,"{'model_types': ['psc', 'rnn'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 4, 'embedding_dim': 22, 'psc_dim': 8421, 'rnn_hidden_state_dim': 7}",{'update_pairs': False},{'dim': 396},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 2, 'dim': 156}",-0.48602224647259945
8,2,"[806, 264]",1,512,5,0.41147118836670604,128,128,128,adagrad,0.3411683420046515,0.0010696498647980457,"{'model_types': ['psc', 'rnn'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 4, 'embedding_dim': 28, 'psc_dim': 8421, 'rnn_hidden_state_dim': 23}",{'update_pairs': False},{'dim': 411},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 2, 'dim': 312}",-0.48729493312940786
16,2,[1471],1,256,5,0.3546876380803923,128,128,128,sgd,0.34571468353233836,0.0011761631543008176,"{'model_types': ['psc', 'rnn'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 2, 'embedding_dim': 11, 'psc_dim': 8421, 'rnn_hidden_state_dim': 32}",{'update_pairs': False},{'dim': 279},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 2, 'dim': 327}",-0.49053849730325266
8,2,"[806, 264]",1,512,5,0.41147118836670604,128,128,128,adagrad,0.3411683420046515,0.0010696498647980457,"{'model_types': ['psc', 'rnn'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 4, 'embedding_dim': 28, 'psc_dim': 8421, 'rnn_hidden_state_dim': 23}",{'update_pairs': False},{'dim': 411},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 2, 'dim': 312}",-0.49165896004996906
2,2,"[399, 756, 888]",1,256,5,0.46163485819470385,256,128,128,adagrad,0.00938426357068771,0.0048043943445570765,"{'model_types': ['psc', 'rnn'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 2, 'embedding_dim': 8, 'psc_dim': 8421, 'rnn_hidden_state_dim': 27}",{'update_pairs': False},{'dim': 497},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 1, 'dim': 377}",-0.496453011558532
1,2,"[449, 987]",1,256,5,0.12537815671934147,128,128,128,adagrad,0.0011813139158109887,0.030580211289033966,"{'model_types': ['psc', 'rnn'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 3, 'embedding_dim': 19, 'psc_dim': 8421, 'rnn_hidden_state_dim': 25}",{'update_pairs': False},{'dim': 493},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 4, 'dim': 417}",-0.5132851323889188
8,1,"[1902, 2014, 1731]",1,512,5,0.3128294924030026,128,128,128,adam,0.005455951919769396,0.006889127998816375,"{'model_types': ['psc', 'rnn'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 1, 'embedding_dim': 41, 'psc_dim': 8421, 'rnn_hidden_state_dim': 5}",{'update_pairs': False},{'dim': 210},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 4, 'dim': 217}",-0.5134775486652463
8,1,"[1933, 818]",1,512,5,0.2205441981639574,256,128,128,sgd,0.020631733668954533,0.00010865056469534695,"{'model_types': ['psc', 'rnn'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 3, 'embedding_dim': 26, 'psc_dim': 8421, 'rnn_hidden_state_dim': 39}",{'update_pairs': False},{'dim': 273},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 2, 'dim': 437}",-0.524786702444031
8,1,"[1933, 818]",1,512,5,0.2205441981639574,256,128,128,sgd,0.020631733668954533,0.00010865056469534695,"{'model_types': ['psc', 'rnn'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 3, 'embedding_dim': 26, 'psc_dim': 8421, 'rnn_hidden_state_dim': 39}",{'update_pairs': False},{'dim': 273},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 2, 'dim': 437}",-0.5289952453898229
1,1,[1618],1,256,5,0.2859739623178832,128,128,128,adam,0.2866460291985864,0.1370995544089041,"{'model_types': ['psc', 'rnn'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 4, 'embedding_dim': 48, 'psc_dim': 8421, 'rnn_hidden_state_dim': 43}",{'update_pairs': False},{'dim': 321},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 1, 'dim': 106}",-0.5355679401927476
8,2,"[806, 264]",1,512,5,0.41147118836670604,128,128,128,adagrad,0.3411683420046515,0.0010696498647980457,"{'model_types': ['psc', 'rnn'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 4, 'embedding_dim': 28, 'psc_dim': 8421, 'rnn_hidden_state_dim': 23}",{'update_pairs': False},{'dim': 411},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 2, 'dim': 312}",-0.5407144959869772
16,2,"[1109, 71]",1,256,5,0.2534956452773003,128,128,128,adam,0.00040954161911170426,0.002082356327643187,"{'model_types': ['psc', 'rnn'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 3, 'embedding_dim': 24, 'psc_dim': 8421, 'rnn_hidden_state_dim': 14}",{'update_pairs': False},{'dim': 327},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 3, 'dim': 266}",-0.5410367918404022
1,2,"[449, 987]",1,256,5,0.12537815671934147,128,128,128,adagrad,0.0011813139158109887,0.030580211289033966,"{'model_types': ['psc', 'rnn'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 3, 'embedding_dim': 19, 'psc_dim': 8421, 'rnn_hidden_state_dim': 25}",{'update_pairs': False},{'dim': 493},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 4, 'dim': 417}",-0.5414717219894201
8,2,"[806, 264]",1,512,5,0.41147118836670604,128,128,128,adagrad,0.3411683420046515,0.0010696498647980457,"{'model_types': ['psc', 'rnn'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 4, 'embedding_dim': 28, 'psc_dim': 8421, 'rnn_hidden_state_dim': 23}",{'update_pairs': False},{'dim': 411},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 2, 'dim': 312}",-0.5522095484479216
2,2,"[399, 756, 888]",1,256,5,0.46163485819470385,256,128,128,adagrad,0.00938426357068771,0.0048043943445570765,"{'model_types': ['psc', 'rnn'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 2, 'embedding_dim': 8, 'psc_dim': 8421, 'rnn_hidden_state_dim': 27}",{'update_pairs': False},{'dim': 497},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 1, 'dim': 377}",-0.5524324797516709
8,1,"[1933, 818]",1,512,5,0.2205441981639574,256,128,128,sgd,0.020631733668954533,0.00010865056469534695,"{'model_types': ['psc', 'rnn'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 3, 'embedding_dim': 26, 'psc_dim': 8421, 'rnn_hidden_state_dim': 39}",{'update_pairs': False},{'dim': 273},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 2, 'dim': 437}",-0.5531284604756308
16,2,"[1279, 1054, 1998]",1,256,5,0.1595580874757831,128,128,128,adam,0.0021275174724803138,0.010137974895594386,"{'model_types': ['psc', 'rnn'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 2, 'embedding_dim': 42, 'psc_dim': 8421, 'rnn_hidden_state_dim': 5}",{'update_pairs': False},{'dim': 337},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 2, 'dim': 289}",-0.5544713800938543
8,1,"[1933, 818]",1,512,5,0.2205441981639574,256,128,128,sgd,0.020631733668954533,0.00010865056469534695,"{'model_types': ['psc', 'rnn'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 3, 'embedding_dim': 26, 'psc_dim': 8421, 'rnn_hidden_state_dim': 39}",{'update_pairs': False},{'dim': 273},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 2, 'dim': 437}",-0.5579143764228042
2,1,[987],1,512,5,0.3596496299207619,256,128,128,adagrad,0.004116490838982238,0.021441375554078275,"{'model_types': ['psc', 'rnn'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 4, 'embedding_dim': 23, 'psc_dim': 8421, 'rnn_hidden_state_dim': 25}",{'update_pairs': False},{'dim': 386},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 2, 'dim': 488}",-0.5588065177035785
16,1,"[612, 504]",1,512,5,0.27923807806445083,256,128,128,adagrad,0.0008938907653670401,0.9481076265502332,"{'model_types': ['psc', 'rnn'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 2, 'embedding_dim': 45, 'psc_dim': 8421, 'rnn_hidden_state_dim': 30}",{'update_pairs': False},{'dim': 336},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 1, 'dim': 324}",-0.561839709542792
1,1,[1618],1,256,5,0.2859739623178832,128,128,128,adam,0.2866460291985864,0.1370995544089041,"{'model_types': ['psc', 'rnn'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 4, 'embedding_dim': 48, 'psc_dim': 8421, 'rnn_hidden_state_dim': 43}",{'update_pairs': False},{'dim': 321},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 1, 'dim': 106}",-0.5623303374681342
8,1,"[1933, 818]",1,512,5,0.2205441981639574,256,128,128,sgd,0.020631733668954533,0.00010865056469534695,"{'model_types': ['psc', 'rnn'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 3, 'embedding_dim': 26, 'psc_dim': 8421, 'rnn_hidden_state_dim': 39}",{'update_pairs': False},{'dim': 273},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 2, 'dim': 437}",-0.5632104883682145
16,2,[1471],1,256,5,0.3546876380803923,128,128,128,sgd,0.34571468353233836,0.0011761631543008176,"{'model_types': ['psc', 'rnn'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 2, 'embedding_dim': 11, 'psc_dim': 8421, 'rnn_hidden_state_dim': 32}",{'update_pairs': False},{'dim': 279},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 2, 'dim': 327}",-0.5641192982393323
1,1,[1618],1,256,5,0.2859739623178832,128,128,128,adam,0.2866460291985864,0.1370995544089041,"{'model_types': ['psc', 'rnn'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 4, 'embedding_dim': 48, 'psc_dim': 8421, 'rnn_hidden_state_dim': 43}",{'update_pairs': False},{'dim': 321},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 1, 'dim': 106}",-0.5646474157775947
4,3,"[1745, 1649]",1,512,5,0.4639814708235811,128,128,128,adam,0.000425629951373882,0.576189808945051,"{'model_types': ['psc', 'rnn'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 1, 'embedding_dim': 35, 'psc_dim': 8421, 'rnn_hidden_state_dim': 6}",{'update_pairs': False},{'dim': 97},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 2, 'dim': 248}",-0.5750348352910017
2,2,"[399, 756, 888]",1,256,5,0.46163485819470385,256,128,128,adagrad,0.00938426357068771,0.0048043943445570765,"{'model_types': ['psc', 'rnn'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 2, 'embedding_dim': 8, 'psc_dim': 8421, 'rnn_hidden_state_dim': 27}",{'update_pairs': False},{'dim': 497},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 1, 'dim': 377}",-0.5755384417881347
